station,year,month,day,date,PM2.5,PM10,SO2,NO2,CO,O3,AQI_value,AQI_label,highest_pollutant
Tiantan,2013,7,24,2013-07-24,39.0,82.0,5.0,57.0,506.0,67.0,71,Moderate,NO2
Tiantan,2013,7,25,2013-07-25,32.0,90.0,11.0,49.0,767.0,102.0,70,Moderate,PM10
Tiantan,2013,7,26,2013-07-26,53.0,90.0,25.0,72.0,1742.0,25.0,90,Moderate,NO2
Tiantan,2013,7,27,2013-07-27,118.0,118.0,5.0,71.0,1683.0,11.0,154,Unhealthy,PM2.5
Tiantan,2013,7,28,2013-07-28,60.0,68.0,5.0,35.0,1125.0,79.0,81,Moderate,PM2.5
Tiantan,2013,7,29,2013-07-29,65.0,116.0,4.0,76.0,871.0,50.0,95,Moderate,NO2
Tiantan,2013,7,30,2013-07-30,114.0,123.0,6.0,51.0,1012.0,116.0,149,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,7,31,2013-07-31,48.0,58.0,5.0,28.0,567.0,135.0,79,Moderate,O3
Tiantan,2013,8,1,2013-08-01,42.0,39.0,3.0,55.0,692.0,49.0,69,Moderate,NO2
Tiantan,2013,8,2,2013-08-02,82.0,76.0,5.0,44.0,1167.0,85.0,109,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,8,3,2013-08-03,31.0,57.0,4.0,44.0,467.0,117.0,64,Moderate,O3
Tiantan,2013,8,4,2013-08-04,100.0,125.0,7.0,37.0,871.0,122.0,131,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,8,5,2013-08-05,44.0,44.0,3.0,35.0,433.0,112.0,61,Moderate,PM2.5
Tiantan,2013,8,6,2013-08-06,148.0,170.0,4.0,52.0,979.0,94.0,197,Unhealthy,PM2.5
Tiantan,2013,8,7,2013-08-07,39.0,39.0,5.0,46.0,638.0,53.0,57,Moderate,NO2
Tiantan,2013,8,8,2013-08-08,30.0,60.0,5.0,45.0,658.0,75.0,56,Moderate,NO2
Tiantan,2013,8,9,2013-08-09,38.0,76.0,8.0,51.0,440.0,105.0,64,Moderate,NO2
Tiantan,2013,8,10,2013-08-10,100.0,143.0,11.0,46.0,821.0,130.0,131,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,8,11,2013-08-11,152.0,138.0,10.0,38.0,1192.0,73.0,202,Very Unhealthy,PM2.5
Tiantan,2013,8,12,2013-08-12,43.0,46.0,3.0,12.0,488.0,76.0,60,Moderate,PM2.5
Tiantan,2013,8,13,2013-08-13,86.0,94.0,8.0,19.0,1075.0,101.0,114,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,8,14,2013-08-14,71.0,99.0,5.0,17.0,962.0,116.0,95,Moderate,PM2.5
Tiantan,2013,8,15,2013-08-15,114.0,133.0,8.0,28.0,1258.0,98.0,149,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,8,16,2013-08-16,136.0,160.0,4.0,52.0,1542.0,52.0,180,Unhealthy,PM2.5
Tiantan,2013,8,17,2013-08-17,49.0,76.0,5.0,45.0,817.0,50.0,67,Moderate,PM2.5
Tiantan,2013,8,18,2013-08-18,11.0,30.0,3.0,29.0,554.0,82.0,41,Good,O3
Tiantan,2013,8,19,2013-08-19,22.0,49.0,2.0,44.0,748.0,86.0,55,Moderate,NO2
Tiantan,2013,8,20,2013-08-20,88.0,117.0,12.0,40.0,1346.0,121.0,116,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,8,21,2013-08-21,92.0,89.0,10.0,48.0,1154.0,71.0,121,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,8,22,2013-08-22,115.0,131.0,7.0,67.0,1346.0,29.0,150,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,8,23,2013-08-23,54.0,66.0,7.0,49.0,1029.0,49.0,74,Moderate,PM2.5
Tiantan,2013,8,24,2013-08-24,35.0,80.0,6.0,56.0,892.0,67.0,70,Moderate,NO2
Tiantan,2013,8,25,2013-08-25,39.0,81.0,7.0,45.0,815.0,122.0,68,Moderate,O3
Tiantan,2013,8,26,2013-08-26,56.0,106.0,15.0,38.0,1054.0,125.0,78,Moderate,PM10
Tiantan,2013,8,27,2013-08-27,52.0,64.0,14.0,32.0,1221.0,61.0,71,Moderate,PM2.5
Tiantan,2013,8,28,2013-08-28,70.0,63.0,6.0,50.0,1946.0,29.0,94,Moderate,PM2.5
Tiantan,2013,8,29,2013-08-29,27.0,36.0,2.0,31.0,827.0,39.0,39,Good,PM2.5
Tiantan,2013,8,30,2013-08-30,9.0,25.0,1.0,28.0,575.0,50.0,35,Good,NO2
Tiantan,2013,8,31,2013-08-31,17.0,41.0,4.0,42.0,579.0,45.0,52,Moderate,NO2
Tiantan,2013,9,1,2013-09-01,45.0,93.0,9.0,47.0,1104.0,88.0,72,Moderate,PM10
Tiantan,2013,9,2,2013-09-02,54.0,70.0,13.0,49.0,1169.0,88.0,74,Moderate,PM2.5
Tiantan,2013,9,3,2013-09-03,96.0,116.0,15.0,60.0,1346.0,92.0,126,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,9,4,2013-09-04,74.0,57.0,6.0,53.0,1254.0,56.0,99,Moderate,PM2.5
Tiantan,2013,9,5,2013-09-05,19.0,27.0,4.0,38.0,771.0,67.0,48,Good,NO2
Tiantan,2013,9,6,2013-09-06,69.0,66.0,9.0,49.0,1675.0,55.0,92,Moderate,PM2.5
Tiantan,2013,9,7,2013-09-07,76.0,75.0,7.0,46.0,1529.0,67.0,101,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,9,8,2013-09-08,118.0,152.0,19.0,69.0,2154.0,40.0,154,Unhealthy,PM2.5
Tiantan,2013,9,9,2013-09-09,77.0,82.0,13.0,42.0,1058.0,66.0,102,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,9,10,2013-09-10,53.0,73.0,6.0,50.0,771.0,31.0,72,Moderate,PM2.5
Tiantan,2013,9,11,2013-09-11,72.0,130.0,13.0,58.0,1217.0,72.0,96,Moderate,PM2.5
Tiantan,2013,9,12,2013-09-12,149.0,186.0,30.0,72.0,1771.0,61.0,199,Unhealthy,PM2.5
Tiantan,2013,9,13,2013-09-13,92.0,113.0,2.0,44.0,1283.0,19.0,121,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,9,14,2013-09-14,56.0,81.0,2.0,58.0,1229.0,26.0,76,Moderate,PM2.5
Tiantan,2013,9,15,2013-09-15,19.0,79.0,8.0,51.0,625.0,42.0,65,Moderate,PM10
Tiantan,2013,9,16,2013-09-16,44.0,93.0,12.0,60.0,1212.0,32.0,75,Moderate,NO2
Tiantan,2013,9,17,2013-09-17,85.0,124.0,8.0,74.0,2562.0,1.0,112,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,9,18,2013-09-18,100.0,108.0,11.0,59.0,2260.0,33.0,131,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,9,19,2013-09-19,114.0,109.0,11.0,45.0,1654.0,52.0,149,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,9,20,2013-09-20,53.0,71.0,3.0,50.0,1029.0,42.0,72,Moderate,PM2.5
Tiantan,2013,9,21,2013-09-21,51.0,106.0,9.0,57.0,1025.0,71.0,78,Moderate,PM10
Tiantan,2013,9,22,2013-09-22,58.0,96.0,5.0,80.0,1112.0,8.0,100,Moderate,NO2
Tiantan,2013,9,23,2013-09-23,22.0,45.0,5.0,45.0,796.0,12.0,56,Moderate,NO2
Tiantan,2013,9,24,2013-09-24,10.0,54.0,6.0,47.0,725.0,19.0,59,Moderate,NO2
Tiantan,2013,9,25,2013-09-25,14.0,50.0,3.0,44.0,696.0,34.0,55,Moderate,NO2
Tiantan,2013,9,26,2013-09-26,41.0,94.0,9.0,65.0,983.0,31.0,81,Moderate,NO2
Tiantan,2013,9,27,2013-09-27,173.0,236.0,19.0,94.0,1938.0,59.0,223,Very Unhealthy,PM2.5
Tiantan,2013,9,28,2013-09-28,230.0,243.0,12.0,61.0,1398.0,49.0,280,Very Unhealthy,PM2.5
Tiantan,2013,9,29,2013-09-29,212.0,222.0,22.0,96.0,1921.0,18.0,262,Very Unhealthy,PM2.5
Tiantan,2013,9,30,2013-09-30,127.0,130.0,22.0,67.0,1531.0,24.0,167,Unhealthy,PM2.5
Tiantan,2013,10,1,2013-10-01,77.0,81.0,4.0,54.0,1300.0,20.0,102,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,10,2,2013-10-02,16.0,32.0,5.0,41.0,475.0,40.0,51,Moderate,NO2
Tiantan,2013,10,3,2013-10-03,65.0,103.0,28.0,60.0,1475.0,37.0,87,Moderate,PM2.5
Tiantan,2013,10,4,2013-10-04,140.0,172.0,32.0,71.0,2240.0,38.0,186,Unhealthy,PM2.5
Tiantan,2013,10,5,2013-10-05,299.0,297.0,17.0,80.0,2308.0,41.0,339,Hazardous,PM2.5
Tiantan,2013,10,6,2013-10-06,185.0,182.0,12.0,68.0,2554.0,17.0,235,Very Unhealthy,PM2.5
Tiantan,2013,10,7,2013-10-07,78.0,99.0,8.0,53.0,1317.0,33.0,104,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,10,8,2013-10-08,49.0,92.0,20.0,51.0,983.0,50.0,71,Moderate,PM10
Tiantan,2013,10,9,2013-10-09,137.0,182.0,9.0,87.0,1717.0,9.0,181,Unhealthy,PM2.5
Tiantan,2013,10,10,2013-10-10,82.0,125.0,6.0,46.0,923.0,33.0,109,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,10,11,2013-10-11,46.0,86.0,10.0,56.0,896.0,34.0,70,Moderate,NO2
Tiantan,2013,10,12,2013-10-12,68.0,110.0,13.0,90.0,1092.0,22.0,105,Unhealthy for Sensitive Groups,NO2
Tiantan,2013,10,13,2013-10-13,60.0,83.0,21.0,64.0,1117.0,29.0,81,Moderate,PM2.5
Tiantan,2013,10,14,2013-10-14,32.0,49.0,4.0,44.0,775.0,15.0,55,Moderate,NO2
Tiantan,2013,10,15,2013-10-15,19.0,50.0,6.0,50.0,454.0,24.0,62,Moderate,NO2
Tiantan,2013,10,16,2013-10-16,53.0,79.0,5.0,63.0,802.0,22.0,79,Moderate,NO2
Tiantan,2013,10,17,2013-10-17,144.0,167.0,16.0,76.0,1575.0,21.0,191,Unhealthy,PM2.5
Tiantan,2013,10,18,2013-10-18,215.0,226.0,26.0,97.0,2188.0,10.0,265,Very Unhealthy,PM2.5
Tiantan,2013,10,19,2013-10-19,75.0,81.0,11.0,54.0,908.0,25.0,100,Moderate,PM2.5
Tiantan,2013,10,20,2013-10-20,24.0,44.0,4.0,49.0,548.0,19.0,61,Moderate,NO2
Tiantan,2013,10,21,2013-10-21,83.0,115.0,11.0,71.0,1355.0,22.0,110,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,10,22,2013-10-22,128.0,142.0,44.0,79.0,1302.0,20.0,168,Unhealthy,PM2.5
Tiantan,2013,10,23,2013-10-23,25.0,64.0,9.0,47.0,525.0,29.0,59,Moderate,NO2
Tiantan,2013,10,24,2013-10-24,20.0,48.0,4.0,36.0,452.0,48.0,48,Good,PM10
Tiantan,2013,10,25,2013-10-25,37.0,53.0,7.0,58.0,675.0,31.0,72,Moderate,NO2
Tiantan,2013,10,26,2013-10-26,59.0,85.0,6.0,65.0,892.0,22.0,81,Moderate,NO2
Tiantan,2013,10,27,2013-10-27,183.0,216.0,20.0,101.0,2062.0,6.0,233,Very Unhealthy,PM2.5
Tiantan,2013,10,28,2013-10-28,283.0,303.0,31.0,113.0,3054.0,16.0,327,Hazardous,PM2.5
Tiantan,2013,10,29,2013-10-29,41.0,49.0,10.0,50.0,967.0,26.0,62,Moderate,NO2
Tiantan,2013,10,30,2013-10-30,82.0,111.0,7.0,74.0,1225.0,16.0,109,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,10,31,2013-10-31,143.0,155.0,7.0,87.0,1675.0,7.0,190,Unhealthy,PM2.5
Tiantan,2013,11,1,2013-11-01,194.0,201.0,11.0,89.0,2204.0,4.0,244,Very Unhealthy,PM2.5
Tiantan,2013,11,2,2013-11-02,244.0,229.0,7.0,89.0,2125.0,7.0,294,Very Unhealthy,PM2.5
Tiantan,2013,11,3,2013-11-03,56.0,65.0,5.0,56.0,988.0,23.0,76,Moderate,PM2.5
Tiantan,2013,11,4,2013-11-04,37.0,60.0,5.0,56.0,1067.0,17.0,70,Moderate,NO2
Tiantan,2013,11,5,2013-11-05,165.0,202.0,15.0,94.0,2356.0,2.0,215,Very Unhealthy,PM2.5
Tiantan,2013,11,6,2013-11-06,105.0,147.0,7.0,52.0,1658.0,21.0,137,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,11,7,2013-11-07,33.0,52.0,6.0,39.0,683.0,26.0,51,Moderate,PM10
Tiantan,2013,11,8,2013-11-08,139.0,157.0,33.0,80.0,2325.0,3.0,184,Unhealthy,PM2.5
Tiantan,2013,11,9,2013-11-09,91.0,121.0,30.0,66.0,1642.0,16.0,120,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,11,10,2013-11-10,26.0,50.0,8.0,36.0,485.0,45.0,50,Good,PM10
Tiantan,2013,11,11,2013-11-11,33.0,57.0,16.0,51.0,667.0,23.0,64,Moderate,NO2
Tiantan,2013,11,12,2013-11-12,60.0,79.0,13.0,56.0,1317.0,15.0,81,Moderate,PM2.5
Tiantan,2013,11,13,2013-11-13,164.0,192.0,34.0,91.0,2812.0,2.0,214,Very Unhealthy,PM2.5
Tiantan,2013,11,14,2013-11-14,62.0,101.0,18.0,55.0,1350.0,28.0,84,Moderate,PM2.5
Tiantan,2013,11,15,2013-11-15,103.0,165.0,16.0,79.0,2910.0,5.0,135,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,11,16,2013-11-16,43.0,100.0,10.0,40.0,1002.0,36.0,75,Moderate,PM10
Tiantan,2013,11,17,2013-11-17,10.0,25.0,5.0,29.0,583.0,33.0,36,Good,NO2
Tiantan,2013,11,18,2013-11-18,9.0,25.0,5.0,30.0,554.0,31.0,38,Good,NO2
Tiantan,2013,11,19,2013-11-19,32.0,41.0,9.0,45.0,867.0,14.0,56,Moderate,NO2
Tiantan,2013,11,20,2013-11-20,64.0,74.0,9.0,54.0,1992.0,12.0,86,Moderate,PM2.5
Tiantan,2013,11,21,2013-11-21,104.0,113.0,20.0,74.0,2310.0,5.0,136,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,11,22,2013-11-22,156.0,152.0,24.0,82.0,2392.0,4.0,206,Very Unhealthy,PM2.5
Tiantan,2013,11,23,2013-11-23,228.0,226.0,34.0,104.0,3612.0,2.0,278,Very Unhealthy,PM2.5
Tiantan,2013,11,24,2013-11-24,78.0,149.0,20.0,50.0,1346.0,15.0,104,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,11,25,2013-11-25,16.0,32.0,8.0,27.0,596.0,30.0,34,Good,NO2
Tiantan,2013,11,26,2013-11-26,20.0,66.0,7.0,27.0,808.0,38.0,58,Moderate,PM10
Tiantan,2013,11,27,2013-11-27,6.0,36.0,4.0,12.0,429.0,52.0,36,Good,PM10
Tiantan,2013,11,28,2013-11-28,22.0,38.0,12.0,35.0,962.0,33.0,44,Good,NO2
Tiantan,2013,11,29,2013-11-29,81.0,95.0,27.0,74.0,2771.0,12.0,107,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,11,30,2013-11-30,31.0,51.0,21.0,50.0,1196.0,20.0,62,Moderate,NO2
Tiantan,2013,12,1,2013-12-01,92.0,104.0,22.0,73.0,2492.0,6.0,121,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,12,2,2013-12-02,110.0,126.0,30.0,88.0,2638.0,3.0,144,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,12,3,2013-12-03,74.0,101.0,28.0,69.0,1844.0,11.0,99,Moderate,PM2.5
Tiantan,2013,12,4,2013-12-04,116.0,136.0,25.0,85.0,3083.0,6.0,151,Unhealthy,PM2.5
Tiantan,2013,12,5,2013-12-05,41.0,59.0,31.0,49.0,1242.0,19.0,61,Moderate,NO2
Tiantan,2013,12,6,2013-12-06,159.0,162.0,41.0,87.0,2888.0,3.0,209,Very Unhealthy,PM2.5
Tiantan,2013,12,7,2013-12-07,302.0,289.0,38.0,103.0,5215.0,3.0,342,Hazardous,PM2.5
Tiantan,2013,12,8,2013-12-08,208.0,214.0,49.0,79.0,3240.0,19.0,258,Very Unhealthy,PM2.5
Tiantan,2013,12,9,2013-12-09,10.0,15.0,7.0,31.0,450.0,35.0,39,Good,NO2
Tiantan,2013,12,10,2013-12-10,21.0,51.0,8.0,36.0,871.0,26.0,51,Moderate,PM10
Tiantan,2013,12,11,2013-12-11,23.0,33.0,13.0,37.0,733.0,30.0,46,Good,NO2
Tiantan,2013,12,12,2013-12-12,17.0,36.0,7.0,35.0,754.0,28.0,44,Good,NO2
Tiantan,2013,12,13,2013-12-13,62.0,76.0,34.0,54.0,1300.0,12.0,84,Moderate,PM2.5
Tiantan,2013,12,14,2013-12-14,55.0,64.0,29.0,59.0,1250.0,13.0,75,Moderate,PM2.5
Tiantan,2013,12,15,2013-12-15,43.0,47.0,21.0,57.0,1131.0,13.0,71,Moderate,NO2
Tiantan,2013,12,16,2013-12-16,130.0,140.0,49.0,83.0,1760.0,2.0,171,Unhealthy,PM2.5
Tiantan,2013,12,17,2013-12-17,85.0,88.0,42.0,58.0,1490.0,14.0,112,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2013,12,18,2013-12-18,40.0,45.0,20.0,42.0,1220.0,21.0,56,Moderate,PM2.5
Tiantan,2013,12,19,2013-12-19,39.0,54.0,26.0,58.0,1085.0,19.0,72,Moderate,NO2
Tiantan,2013,12,20,2013-12-20,30.0,47.0,22.0,63.0,908.0,18.0,79,Moderate,NO2
Tiantan,2013,12,21,2013-12-21,58.0,74.0,30.0,76.0,1171.0,13.0,95,Moderate,NO2
Tiantan,2013,12,22,2013-12-22,143.0,170.0,44.0,101.0,2525.0,6.0,190,Unhealthy,PM2.5
Tiantan,2013,12,23,2013-12-23,128.0,150.0,30.0,93.0,2617.0,10.0,168,Unhealthy,PM2.5
Tiantan,2013,12,24,2013-12-24,279.0,318.0,80.0,156.0,6225.0,2.0,323,Hazardous,PM2.5
Tiantan,2013,12,25,2013-12-25,169.0,229.0,39.0,108.0,3542.0,18.0,219,Very Unhealthy,PM2.5
Tiantan,2013,12,26,2013-12-26,8.0,17.0,8.0,27.0,450.0,53.0,34,Good,NO2
Tiantan,2013,12,27,2013-12-27,19.0,22.0,20.0,55.0,825.0,24.0,69,Moderate,NO2
Tiantan,2013,12,28,2013-12-28,15.0,17.0,12.0,40.0,783.0,39.0,50,Good,NO2
Tiantan,2013,12,29,2013-12-29,69.0,92.0,43.0,90.0,2088.0,10.0,105,Unhealthy for Sensitive Groups,NO2
Tiantan,2013,12,30,2013-12-30,40.0,78.0,21.0,61.0,1112.0,30.0,76,Moderate,NO2
Tiantan,2013,12,31,2013-12-31,54.0,125.0,23.0,60.0,1288.0,29.0,88,Moderate,PM10
Tiantan,2014,1,1,2014-01-01,48.0,106.0,26.0,75.0,1865.0,19.0,94,Moderate,NO2
Tiantan,2014,1,2,2014-01-02,109.0,162.0,58.0,96.0,3483.0,4.0,142,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,1,3,2014-01-03,44.0,101.0,26.0,57.0,1088.0,29.0,76,Moderate,PM10
Tiantan,2014,1,4,2014-01-04,126.0,154.0,29.0,81.0,2400.0,3.0,165,Unhealthy,PM2.5
Tiantan,2014,1,5,2014-01-05,78.0,90.0,30.0,69.0,1604.0,17.0,104,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,1,6,2014-01-06,134.0,130.0,49.0,69.0,2088.0,5.0,177,Unhealthy,PM2.5
Tiantan,2014,1,7,2014-01-07,92.0,87.0,30.0,65.0,1579.0,19.0,121,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,1,8,2014-01-08,13.0,18.0,12.0,29.0,471.0,46.0,36,Good,NO2
Tiantan,2014,1,9,2014-01-09,24.0,40.0,20.0,44.0,662.0,39.0,55,Moderate,NO2
Tiantan,2014,1,10,2014-01-10,68.0,91.0,50.0,83.0,1717.0,5.0,102,Unhealthy for Sensitive Groups,NO2
Tiantan,2014,1,11,2014-01-11,139.0,168.0,67.0,111.0,3067.0,3.0,184,Unhealthy,PM2.5
Tiantan,2014,1,12,2014-01-12,21.0,38.0,28.0,45.0,646.0,38.0,56,Moderate,NO2
Tiantan,2014,1,13,2014-01-13,106.0,135.0,64.0,93.0,2517.0,6.0,139,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,1,14,2014-01-14,100.0,129.0,69.0,88.0,2721.0,12.0,131,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,1,15,2014-01-15,172.0,209.0,73.0,104.0,2979.0,8.0,222,Very Unhealthy,PM2.5
Tiantan,2014,1,16,2014-01-16,378.0,425.0,105.0,129.0,4754.0,6.0,402,Hazardous,PM2.5
Tiantan,2014,1,17,2014-01-17,176.0,174.0,78.0,86.0,2608.0,9.0,226,Very Unhealthy,PM2.5
Tiantan,2014,1,18,2014-01-18,126.0,133.0,51.0,106.0,2685.0,17.0,165,Unhealthy,PM2.5
Tiantan,2014,1,19,2014-01-19,125.0,185.0,78.0,83.0,2717.0,16.0,164,Unhealthy,PM2.5
Tiantan,2014,1,20,2014-01-20,9.0,28.0,6.0,22.0,338.0,61.0,30,Good,O3
Tiantan,2014,1,21,2014-01-21,40.0,43.0,33.0,52.0,938.0,35.0,65,Moderate,NO2
Tiantan,2014,1,22,2014-01-22,126.0,141.0,65.0,101.0,2542.0,5.0,165,Unhealthy,PM2.5
Tiantan,2014,1,23,2014-01-23,229.0,259.0,99.0,125.0,4429.0,3.0,279,Very Unhealthy,PM2.5
Tiantan,2014,1,24,2014-01-24,130.0,142.0,57.0,95.0,2417.0,7.0,171,Unhealthy,PM2.5
Tiantan,2014,1,25,2014-01-25,22.0,41.0,18.0,48.0,842.0,39.0,60,Moderate,NO2
Tiantan,2014,1,26,2014-01-26,46.0,77.0,39.0,46.0,912.0,38.0,64,Moderate,PM2.5
Tiantan,2014,1,27,2014-01-27,77.0,116.0,51.0,67.0,1708.0,26.0,102,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,1,28,2014-01-28,35.0,82.0,27.0,39.0,825.0,52.0,66,Moderate,PM10
Tiantan,2014,1,29,2014-01-29,112.0,137.0,63.0,78.0,2325.0,6.0,146,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,1,30,2014-01-30,63.0,87.0,30.0,46.0,1121.0,49.0,85,Moderate,PM2.5
Tiantan,2014,1,31,2014-01-31,131.0,173.0,72.0,52.0,1508.0,19.0,173,Unhealthy,PM2.5
Tiantan,2014,2,1,2014-02-01,124.0,132.0,52.0,56.0,1854.0,8.0,163,Unhealthy,PM2.5
Tiantan,2014,2,2,2014-02-02,64.0,107.0,20.0,37.0,1196.0,43.0,86,Moderate,PM2.5
Tiantan,2014,2,3,2014-02-03,6.0,37.0,4.0,18.0,279.0,72.0,37,Good,PM10
Tiantan,2014,2,4,2014-02-04,26.0,44.0,19.0,33.0,642.0,53.0,44,Good,PM10
Tiantan,2014,2,5,2014-02-05,82.0,97.0,48.0,50.0,1442.0,26.0,109,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,2,6,2014-02-06,111.0,117.0,64.0,66.0,2204.0,21.0,145,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,2,7,2014-02-07,85.0,71.0,39.0,49.0,1308.0,27.0,112,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,2,8,2014-02-08,47.0,38.0,22.0,37.0,950.0,45.0,65,Moderate,PM2.5
Tiantan,2014,2,9,2014-02-09,8.0,24.0,16.0,26.0,475.0,59.0,32,Good,NO2
Tiantan,2014,2,10,2014-02-10,15.0,20.0,18.0,36.0,638.0,57.0,45,Good,NO2
Tiantan,2014,2,11,2014-02-11,108.0,110.0,59.0,78.0,2221.0,31.0,141,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,2,12,2014-02-12,126.0,114.0,45.0,78.0,1973.0,31.0,165,Unhealthy,PM2.5
Tiantan,2014,2,13,2014-02-13,189.0,177.0,76.0,83.0,2773.0,30.0,239,Very Unhealthy,PM2.5
Tiantan,2014,2,14,2014-02-14,254.0,242.0,66.0,99.0,3054.0,17.0,303,Hazardous,PM2.5
Tiantan,2014,2,15,2014-02-15,407.0,387.0,90.0,114.0,3700.0,17.0,426,Hazardous,PM2.5
Tiantan,2014,2,16,2014-02-16,280.0,243.0,82.0,82.0,2915.0,48.0,324,Hazardous,PM2.5
Tiantan,2014,2,17,2014-02-17,87.0,82.0,80.0,61.0,2300.0,77.0,115,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,2,18,2014-02-18,66.0,66.0,73.0,67.0,2300.0,59.0,89,Moderate,PM2.5
Tiantan,2014,2,19,2014-02-19,56.0,56.0,67.0,73.0,2300.0,41.0,91,Moderate,NO2
Tiantan,2014,2,20,2014-02-20,208.0,214.0,51.0,84.0,2425.0,24.0,258,Very Unhealthy,PM2.5
Tiantan,2014,2,21,2014-02-21,228.0,239.0,63.0,101.0,2558.0,13.0,278,Very Unhealthy,PM2.5
Tiantan,2014,2,22,2014-02-22,246.0,266.0,101.0,103.0,3131.0,15.0,296,Very Unhealthy,PM2.5
Tiantan,2014,2,23,2014-02-23,191.0,206.0,129.0,82.0,3435.0,18.0,241,Very Unhealthy,PM2.5
Tiantan,2014,2,24,2014-02-24,246.0,322.0,118.0,131.0,4873.0,12.0,296,Very Unhealthy,PM2.5
Tiantan,2014,2,25,2014-02-25,350.0,353.0,48.0,126.0,4944.0,13.0,380,Hazardous,PM2.5
Tiantan,2014,2,26,2014-02-26,347.0,322.0,67.0,132.0,4317.0,14.0,378,Hazardous,PM2.5
Tiantan,2014,2,27,2014-02-27,17.0,7.0,15.0,33.0,500.0,52.0,41,Good,NO2
Tiantan,2014,2,28,2014-02-28,67.0,62.0,38.0,65.0,1142.0,22.0,90,Moderate,PM2.5
Tiantan,2014,3,1,2014-03-01,66.0,71.0,32.0,63.0,1217.0,41.0,89,Moderate,PM2.5
Tiantan,2014,3,2,2014-03-02,136.0,157.0,71.0,94.0,2762.0,23.0,180,Unhealthy,PM2.5
Tiantan,2014,3,3,2014-03-03,207.0,235.0,127.0,103.0,4617.0,10.0,257,Very Unhealthy,PM2.5
Tiantan,2014,3,4,2014-03-04,52.0,63.0,26.0,46.0,1004.0,47.0,71,Moderate,PM2.5
Tiantan,2014,3,5,2014-03-05,19.0,29.0,16.0,38.0,554.0,49.0,48,Good,NO2
Tiantan,2014,3,6,2014-03-06,15.0,24.0,12.0,35.0,500.0,54.0,44,Good,NO2
Tiantan,2014,3,7,2014-03-07,53.0,66.0,25.0,58.0,1108.0,31.0,72,Moderate,PM2.5
Tiantan,2014,3,8,2014-03-08,142.0,161.0,75.0,100.0,2500.0,20.0,188,Unhealthy,PM2.5
Tiantan,2014,3,9,2014-03-09,92.0,103.0,47.0,69.0,1567.0,38.0,121,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,3,10,2014-03-10,79.0,92.0,53.0,79.0,1908.0,21.0,105,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,3,11,2014-03-11,150.0,179.0,64.0,84.0,2167.0,29.0,200,Unhealthy,PM2.5
Tiantan,2014,3,12,2014-03-12,13.0,23.0,6.0,30.0,454.0,65.0,38,Good,NO2
Tiantan,2014,3,13,2014-03-13,23.0,66.0,17.0,42.0,754.0,53.0,58,Moderate,PM10
Tiantan,2014,3,14,2014-03-14,22.0,76.0,12.0,33.0,467.0,68.0,63,Moderate,PM10
